dataset	corpus	workset	umr_id	conversion_status	path
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.34	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.35	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.36	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.37	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.38	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.39	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.40	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.41	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.42	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.43	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.44	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.45	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.46	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.47	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.48	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.49	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.50	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.51	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.52	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.53	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.54	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.55	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.56	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.57	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.58	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.59	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.60	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.61	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.62	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.63	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.64	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.65	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.66	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.67	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.68	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.69	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.70	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.71	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
minecraft	minecraft	minecraft-4-16-random-objects-3-B44-A15_1519	minecraft-4-16-random-objects-3-B44-A15_1519.72	partial_conversion	minecraft-minecraft-4-16-random-objects-3-B44-A15_1519.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.1	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.2	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.3	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.4	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.5	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.6	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.7	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0003	wb.p2.5_c2e_0003.8	partial_conversion	ldc-wb-wb.p2.5_c2e_0003.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.1	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.2	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.3	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.4	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.5	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.6	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.7	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.8	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0069	wb.p2.5_c2e_0069.9	partial_conversion	ldc-wb-wb.p2.5_c2e_0069.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.1	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.2	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.3	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.4	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.5	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.6	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.7	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.8	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.9	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.p2.5_c2e_0046	wb.p2.5_c2e_0046.10	partial_conversion	ldc-wb-wb.p2.5_c2e_0046.umr
ldc	wb	wb.eng_0013	wb.eng_0013.1	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.2	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.3	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.4	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.5	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.6	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.7	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.8	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.9	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.10	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.11	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.12	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.13	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.14	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.15	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.16	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.17	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.18	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.19	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.20	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.21	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.22	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.23	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.24	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.25	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.26	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.27	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.28	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.29	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.30	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.31	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.32	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.33	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.34	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.35	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.36	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.37	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.38	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.39	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.40	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.41	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.42	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.43	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.44	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.45	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.46	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.47	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.48	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.49	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.50	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.51	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.52	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.53	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.54	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.55	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.56	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.57	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.58	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.59	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.60	full_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.61	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0013	wb.eng_0013.62	partial_conversion	ldc-wb-wb.eng_0013.umr
ldc	wb	wb.eng_0015	wb.eng_0015.1	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.2	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.3	full_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.4	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.5	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.6	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.7	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.8	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.9	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.10	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.11	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.12	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.13	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.14	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.15	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.16	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.17	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.18	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.19	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.20	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.21	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.22	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.23	full_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.24	full_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.25	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.26	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.27	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.28	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.29	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.30	full_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.31	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.32	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.33	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.34	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.35	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.36	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.37	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.38	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.39	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.40	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.41	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.42	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.43	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.44	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.45	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.46	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.47	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.48	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.49	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.50	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.51	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.52	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.53	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.54	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.55	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.56	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.57	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.58	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.59	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.60	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.61	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.62	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.63	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.64	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.65	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.66	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.67	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.68	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.69	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.70	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.71	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.72	partial_conversion	ldc-wb-wb.eng_0015.umr
ldc	wb	wb.eng_0015	wb.eng_0015.73	partial_conversion	ldc-wb-wb.eng_0015.umr
